"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
12,5,"ORA"," ",16.53,"LA PAZ ROAD INTERCHANGE                                                                                       ",16000,230000,216000,16000,238000,225000,
12,5,"ORA"," ",17.47,"ALICIA PARKWAY INTERCHANGE                                                                                    ",16000,238000,225000,16000,254000,242000,
12,5,"ORA"," ",18.69,"NIGUEL/EL TORO ROADS   INTERCHANGE                                                                            ",16000,254000,242000,18300,271000,260000,
12,5,"ORA"," ",19.89,"LAKE FOREST   DRIVE INTERCHANGE                                                                               ",18300,271000,260000,20300,315000,301000,
12,5,"ORA"," ",21.3,"JCT. RTE. 405, BEGIN   SANTA ANA FREEWAY                                                                      ",20300,315000,301000,10600,159000,151000,
12,5,"ORA"," ",22.21,"IRVINE, ALTON PARKWAY                                                                                         ",10600,159000,151000,11800,178000,169000,
12,5,"ORA"," ",23.12,"IRVINE, JCT. RTE. 133                                                                                         ",11800,178000,169000,12300,189000,179000,
12,5,"ORA","R",23.94,"IRVINE, SAND CANYON   AVENUE INTERCHANGE                                                                      ",12300,189000,179000,12300,192000,181000,
12,5,"ORA","R",24.99,"IRVINE,   JEFFREY ROAD INTERCHANGE                                                                            ",12300,192000,181000,12200,187000,176000,
12,5,"ORA","R",26.58,"IRVINE, CULVER DRIVE   INTERCHANGE                                                                            ",12200,187000,176000,12200,208000,195000,
12,5,"ORA","R",27.32,"MILEPOST EQUATION   =27.33                                                                                    ",,,,,,,
12,5,"ORA"," ",27.58,"JAMBOREE ROAD INTERCHANGE                                                                                     ",12200,208000,195000,12200,208000,195000,
12,5,"ORA","R",29.09,"RED HILL AVENUE INTERCHANGE                                                                                   ",12200,208000,195000,12200,216000,201000,
12,5,"ORA"," ",29.62,"TUSTIN, NEWPORT AVENUE   INTERCHANGE                                                                          ",12200,216000,201000,12200,242000,225000,
12,5,"ORA"," ",30.26,"TUSTIN, JCT. RTE. 55,   COSTA MESA FREEWAY                                                                    ",12200,242000,225000,12200,248000,230000,
12,5,"ORA"," ",30.9,"SANTA ANA, FIRST/FOURTH   STREETS INTERCHANGE                                                                 ",12200,248000,230000,12200,251000,232000,
12,5,"ORA"," ",31.76,"SANTA ANA,   GRAND AVENUE INTERCHANGE                                                                         ",12200,251000,232000,12200,251000,231000,
12,5,"ORA"," ",32.46,"SANTA ANA, SEVENTEENTH   STREET INTERCHANGE                                                                   ",12200,251000,231000,15200,253000,232000,
12,5,"ORA"," ",33.09,"SANTA ANA,   MAIN STREET INTERCHANGE                                                                          ",15200,253000,232000,14200,269000,249000,
12,5,"ORA"," ",34,"SANTA ANA, JCT. RTES. 22   AND 57, GARDEN GROVE/  ORANGE FREEWAYS                                             ",14200,269000,249000,12100,195000,182000,
12,5,"ORA"," ",34.83,"ORANGE,   CHAPMAN AVENUE INTERCHANGE                                                                          ",12100,195000,182000,11800,173000,165000,
12,5,"ORA"," ",35.2,"ANAHEIM, STATE COLLEGE   BOULEVARD INTERCHANGE                                                                ",11800,173000,165000,11600,171000,168000,
12,5,"ORA"," ",36.37,"ANAHEIM, KATELLA AVENUE   INTERCHANGE                                                                         ",11600,171000,168000,12100,174000,166000,
12,5,"ORA"," ",37.4,"ANAHEIM, HARBOR BOULEVARD   INTERCHANGE                                                                       ",12100,174000,166000,12000,176000,168000,
12,5,"ORA"," ",37.67,"ANAHEIM,   BALL ROAD INTERCHANGE                                                                              ",12000,176000,168000,12000,192000,184000,
12,5,"ORA"," ",38.06,"ANAHEIM,   SOUTH STREET CONNECTIONS                                                                           ",12000,192000,184000,12100,176000,170000,
12,5,"ORA"," ",38.95,"LINCOLN AVENUE INTERCHANGE                                                                                    ",12100,176000,170000,12100,176000,170000,
12,5,"ORA"," ",39.49,"ANAHEIM,   EUCLID AVENUE INTERCHANGE                                                                          ",12100,176000,170000,11900,179000,174000,
12,5,"ORA"," ",40.71,"ANAHEIM, BROOKHURST   STREET INTERCHANGE                                                                      ",11900,179000,174000,12600,181000,176000,
12,5,"ORA"," ",42.1,"FULLERTON, JCT. RTE. 91,   RIVERSIDE/ARTESIA FREEWAYS                                                         ",12600,181000,176000,12200,175000,170000,
12,5,"ORA"," ",43.13,"BUENA PARK,   STANTON AVENUE CONNECTIONS                                                                      ",12200,175000,170000,11000,160000,155000,
12,5,"ORA"," ",43.43,"BUENA PARK, JCT. RTE. 39   (BEACH BOULEVARD OVERCROSS                                                         ","      ","       ","       ","      ","       ","       ",
12,5,"ORA"," ",44.26,"BUENA PARK, ARTESIA   AVENUE INTERCHANGE                                                                      ",11000,160000,155000,12000,176000,170000,
12,5,"ORA"," ",44.38,"ORANGE-LOS ANGELES COUNTY   LINE (BUENA PARK CITY LIMITS)                                                     ",12000,176000,170000,"      ","       ","       ",
7,5," LA"," ",0,"ORANGE-LOS ANGELES   COUNTY LINE                                                                              ","      ","       ","       ",12000,176000,170000,
7,5," LA"," ",1.21,"SANTA FE SPRINGS, VALLEY   VIEW AVENUE INTERCHANGE                                                            ",12000,176000,170000,12100,180000,174000,
7,5," LA"," ",1.68,"SANTA FE SPRINGS, ALONDRA   BOULEVARD INTERCHANGE                                                             ",12100,180000,174000,12000,183000,176000,
7,5," LA"," ",2.41,"NORWALK, CARMENITA   ROAD INTERCHANGE                                                                         ",12000,183000,176000,11900,182000,174000,
7,5," LA"," ",3.64,"NORWALK, FIRESTONE   BOULEVARD INTERCHANGE                                                                    ",11900,182000,174000,11500,185000,175000,
7,5," LA"," ",4.22,"NORWALK, SAN ANTONIO   DRIVE INTERCHANGE                                                                      ",11500,185000,175000,12100,185000,176000,
7,5," LA"," ",4.91,"NORWALK, IMPERIAL HIGHWAY   INTERCHANGE                                                                       ",12100,185000,176000,13000,198000,189000,
7,5," LA"," ",6.85,"SANTA FE SPRINGS,   JCT. RTE. 605, SAN  GABRIEL RIVER FREEWAY                                                 ",13000,198000,189000,15400,234000,224000,
7,5," LA"," ",7.83,"DOWNEY, LEMORAN AVENUE   PEDESTRIAN OVERCROSSING                                                              ","      ","       ","       ","      ","       ","       ",
