"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
10,26," SJ"," ",10.7,"MILL STREET (LINDEN)                                                                                          ",1050,10200,9200,1050,10200,9200,
10,26," SJ"," ",11.08,"FLOOD ROAD/FRONT STREET                                                                                       ",740,7400,6600,640,6400,5700,
10,26," SJ"," ",15.06,"ESCALON-BELLOTA ROAD                                                                                          ",640,6400,5700,560,5600,5000,
10,26," SJ"," ",20.51,"SAN JOAQUIN COUNTY-CALAVERAS COUNTY                                                                           ",500,4650,4350,440,4050,3800,
10,26,"CAL"," ",1.88,"GREGORY-MILTON ROAD                                                                                           ",370,3400,3200,490,4650,4400,
10,26,"CAL","R",4.38,"JENNY LIND ROAD                                                                                               ",390,3750,3550,430,4750,4350,
10,26,"CAL"," ",7.62,"SILVER RAPIDS ROAD                                                                                            ",460,5000,4550,670,7700,6800,
10,26,"CAL"," ",8.53,"LA CONTENTA COUNTRY CLUB ENTRANCE                                                                             ",870,9900,8800,940,10700,9400,
10,26,"CAL"," ",9.86,"HOGAN DAM ROAD                                                                                                ",890,9900,8800,960,10700,9400,
10,26,"CAL"," ",10.3,"VALLEY SPRINGS, WEST JCT. RTE. 12                                                                             ",1000,11100,9900,"      ","       ","       ",
10,26,"CAL"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
10,26,"CAL"," ",10.44,"TOYON, EAST JCT. RTE. 12                                                                                      ","      ","       ","       ",130,1350,1300,
10,26,"CAL"," ",14.28,"PALOMA ROAD                                                                                                   ",130,1350,1300,180,2300,2100,
10,26,"CAL"," ",18.07,"MOKELUMNE HILL, JCT. RTE. 49                                                                                  ",180,2300,2100,190,1450,1350,
10,26,"CAL"," ",26.8,"RIDGE ROAD                                                                                                    ",130,1300,1200,130,1350,1250,
10,26,"CAL"," ",32.65,"SANDY GULCH/ASSOCIATED   OFFICE ROADS                                                                         ",150,1500,1400,100,970,900,
10,26,"CAL","R",33.56,"RAILROAD FLAT ROAD                                                                                            ",100,970,900,210,2050,1900,
10,26,"CAL"," ",34.77,"WINTON ROAD                                                                                                   ",230,2600,2400,210,2400,2200,
10,26,"CAL"," ",34.89,"MAIN STREET                                                                                                   ",150,1700,1500,210,2400,2200,
10,26,"AMA"," ",38.33,"CALAVERAS COUNTY-AMADOR COUNTY                                                                                ",220,2500,2300,220,2500,2300,
10,26,"AMA"," ",4.64,"JCT. RTE. 88                                                                                                  ",240,2600,2400,"      ","       ","       ",
7,27," LA"," ","       ","LOS ANGELES COUNTY                                                                                            ","      ","       ","       ","      ","       ","       ",
7,27," LA"," ",0,"JCT. RTE. 1, PACIFIC COAST   HIGHWAY; TOPANGA BEACH                                                           ","      ","       ","       ",1500,15200,14100,
7,27," LA"," ",4.31,"OLD TOPANGA CANYON ROAD                                                                                       ",1600,17100,16000,1400,15700,14800,
7,27," LA"," ",11.06,"LOS ANGELES, MULHOLLAND DRIVE                                                                                 ",1500,17300,16500,2350,28500,27500,
7,27," LA"," ",12.28,"WOODLAND HILLS, VENTURA BOULEVARD                                                                             ",2500,33500,31500,3500,47000,44500,
7,27," LA"," ",12.43,"WOODLAND HILLS, JCT. RTE.   101, VENTURA FREEWAY                                                              ",3400,47000,44500,3600,50000,48000,
7,27," LA"," ",14.05,"CANOGA PARK, VANOWEN STREET                                                                                   ",2800,38000,36000,3050,40000,38000,
7,27," LA"," ",14.55,"CANOGA PARK, SHERMAN WAY                                                                                      ",2850,36000,34500,3050,37500,36000,
7,27," LA"," ",15.83,"CANOGA PARK, ROSCOE BOULEVARD                                                                                 ",3000,36000,34500,3850,44500,43000,
7,27," LA"," ",18.63,"CHATSWORTH, DEVONSHIRE STREET                                                                                 ",3900,44000,42500,4350,48000,46500,
7,27," LA"," ",20.06,"JCT. RTE. 118, SIMI/SAN   FERNANDO VALLEY FREEWAYS                                                            ",4200,45000,43500,"      ","       ","       ",
3,28,"PLA"," ","       ","PLACER COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
3,28,"PLA"," ",0.09,"TAHOE CITY, JCT. RTE. 89                                                                                      ","      ","       ","       ",2050,23800,17000,
3,28,"PLA"," ",0.51,"GROVE STREET                                                                                                  ",2050,23800,17000,2050,21900,16700,
3,28,"PLA"," ",0.83,"TAHOE STATE PARK ENTRANCE                                                                                     ",2050,21900,16700,1750,19700,15100,
3,28,"PLA"," ",1.85,"LAKE FOREST DRIVE                                                                                             ",1750,19700,15100,1500,15100,12100,
3,28,"PLA"," ",4.25,"LARDIN WAY                                                                                                    ",1500,15100,12100,1400,13000,10200,
3,28,"PLA"," ",5.81,"CARNELIAN BAY ROAD                                                                                            ",1400,13000,10200,1550,16600,12200,
3,28,"PLA"," ",7.19,"GRANITE ROAD                                                                                                  ",1550,16600,12200,1650,18000,13500,
3,28,"PLA"," ",8.32,"NATIONAL AVENUE                                                                                               ",1650,18000,13500,2250,23700,18100,
3,28,"PLA"," ",9.34,"KINGS BEACH, JCT. RTE. 267 NORTH                                                                              ",2250,23700,18100,2050,24100,19100,
3,28,"PLA"," ",9.88,"COON STREET                                                                                                   ",2050,24100,19100,1650,19400,15100,
3,28,"PLA"," ",11,"CAL-NEVA DRIVE                                                                                                ",1650,19400,15100,2400,19300,14300,
3,28,"PLA"," ",11.03,"NEVADA STATE LINE                                                                                             ",2400,19300,14300,"      ","       ","       ",
4,29,"SOL"," ","       ","SOLANO COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
