"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
11,78,"IMP"," ",13.18,"BRAWLEY, SOUTH JCT. RTE. 86                                                                                   ","      ","       ","       ",1850,20800,19800,
11,78,"IMP"," ",13.42,"BRAWLEY, THIRD STREET                                                                                         ",1850,20800,19800,2250,28000,25000,
11,78,"IMP"," ",13.71,"BRAWLEY, SIXTH STREET                                                                                         ",1850,23500,20300,1700,21600,18600,
11,78,"IMP"," ",13.8,"BRAWLEY, WEST JCT. RTE.   111, EIGHTH/MAIN STREETS                                                            ",1700,21600,18600,2100,27000,23300,
11,78,"IMP"," ",14.04,"BRAWLEY, TENTH STREET                                                                                         ",2100,27000,23300,1650,20900,18000,
11,78,"IMP"," ",14.55,"BRAWLEY, EASTERN AVENUE                                                                                       ",1200,15700,13500,930,11900,10300,
11,78,"IMP"," ",15.04,"EAST JCT. RTE. 111,   BEST ROAD                                                                               ",830,10600,9100,380,3900,3150,
11,78,"IMP"," ",18.65,"WEST JCT. RTE. 115                                                                                            ",380,3900,3150,420,3500,2750,
11,78,"IMP"," ",21.02,"EAST JCT. RTE. 115                                                                                            ",420,3500,2750,230,1900,1550,
11,78,"IMP"," ",41,"GLAMIS                                                                                                        ",230,1850,1500,230,1800,1500,
11,78,"IMP"," ",52.35,"OGILBY ROAD                                                                                                   ",200,1800,1500,200,1900,1550,
11,78,"IMP"," ",80.44,"PALO VERDE,   FOURTH/MAIN STREETS                                                                             ",200,1900,1550,330,3400,2550,
11,78,"RIV"," ",80.74,"IMPERIAL COUNTY -RIVERSIDE COUNTY                                                                             ",330,3400,2550,330,3650,2550,
11,78,"RIV"," ",3.06,"32ND AVENUE/PALO VERDE   BOULEVARD                                                                            ",330,3650,2550,250,2250,1900,
11,78,"RIV"," ",6.35,"RANNELLS BOULEVARD,   AT 28TH AVENUE                                                                          ",250,2250,1900,220,1950,1650,
11,78,"RIV"," ",9.35,"28TH AVENUE,   AT NEIGHBORS BOULEVARD                                                                         ",220,1950,1650,320,3050,2600,
11,78,"RIV"," ",10.62,"RIPLEY, BROADWAY STREET                                                                                       ",320,3050,2600,320,4350,3250,
11,78,"RIV"," ",16.17,"JCT. RTE. 10 FREEWAY                                                                                          ",320,4350,3250,"      ","       ","       ",
11,79," SD"," ","       ","SAN DIEGO COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
11,79," SD","L",0.07,"JCT. RTE. 8 FREEWAY                                                                                           ","      ","       ","       ",750,5500,4950,
11,79," SD","L",1.3,"DESCANSO, RIVERSIDE DRIVE                                                                                     ",750,5500,4950,630,3200,2950,
11,79," SD","L",2.75,"GUATAY AND PINE VALLEY   HIGHWAY (MILEPOST  EQUATION)                                                         ",630,3200,2950,600,3000,2850,
11,79," SD"," ",9.27,"PASO PICACHO CAMP GROUND                                                                                      ",380,1950,1800,380,1950,1800,
11,79," SD"," ",14.44,"SUNRISE HIGHWAY                                                                                               ",380,1950,1800,330,1850,1750,
11,79," SD"," ",20.22,"JULIAN, EAST JCT. RTE. 78                                                                                     ",590,3350,3100,"      ","       ","       ",
11,79," SD"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
11,79," SD"," ",20.23,"SANTA YSABEL,   WEST JCT. RTE. 78                                                                             ","      ","       ","       ",500,3150,2950,
11,79," SD"," ",27.37,"JCT. RTE. 76 WEST                                                                                             ",410,2650,2450,490,2900,2650,
11,79," SD"," ",31.7,"SAN FELIPE ROAD                                                                                               ",490,2900,2650,370,1850,1700,
11,79," SD"," ",35.07,"WARNER SPRINGS, LOS TULES ROAD                                                                                ",370,1850,1700,300,1650,1500,
11,79," SD"," ",44.09,"SUNSHINE SUMMIT                                                                                               ",370,1850,1700,300,2200,2000,
11,79," SD"," ",53.04,"SAN DIEGO-RIVERSIDE   COUNTY LINE                                                                             ",300,2200,2000,"      ","       ","       ",
8,79,"RIV"," ",0,"SAN DIEGO-RIVERSIDE COUNTY   LINE                                                                             ","      ","       ","       ",300,2200,2000,
8,79,"RIV"," ",2.27,"AGUANGA, JCT. RTE. 371   EAST, CAHILLA ROAD                                                                   ",300,2200,2000,980,7600,7000,
8,79,"RIV"," ",5.8,"SAGE ROAD                                                                                                     ",980,7600,7000,1200,12700,12000,
8,79,"RIV"," ",19.07,"PALA ROAD                                                                                                     ",1200,12700,12000,2000,23100,22000,
8,79,"RIV"," ",19.79,"SOUTH JCT. RTE. 15   FREEWAY; TEMECULA, SOUTH                                                                 ",2000,23100,22000,"      ","       ","       ",
8,79,"RIV"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
8,79,"RIV","R",2.28,"NORTH JCT. RTE. 15 FREEWAY                                                                                    ","      ","       ","       ",2500,27500,25000,
