"Date","Time","# Fog Days","Station Type","Maintenance Indicator","Sky Conditions","Visibility","Weather Type","Dry Bulb Temp (F)","Dew Point Temp. (F)","Wet Bulb Temp (F)","% Rel Humidity","Wind Speed (KT)","Wind Dir.","Wind Char. Gusts (KT)","Val. For Wind Char.","Station Pressure","Pressure Tendency","Sea Level Pressure","Report Type","Precipitation total"
"18","2355",,"AO22","-","CLR","1 1/2SM","BR","35.10001953125","34","34.70001953125","96","4","120","-","0","30.26001953125","-","256","AA","-"
"19","55",,"AO20","-","CLR","1 1/4SM","BR","34","33.10001953125","33.60001953125","97","4","130","-","0","30.25","8","251","AA","-"
"19","131",,"AO20","-","CLR","3/4SM","BR","-","-","-","-","5","150","-","0","-","-","-","SP","-"
"19","143",,"AO20","-","CLR","1SM","BR","-","-","-","-","7","140","-","0","-","-","-","SP","-"
"19","155",,"AO20","-","CLR","1 1/4SM","BR","33.10001953125","33.10001953125","33.10001953125","100","7","130","-","0","30.24001953125","-","249","AA","-"
"19","255",,"AO20","-","CLR","1SM","BR","32","32","32","100","5","130","-","0","30.23001953125","-","245","AA","-"
"19","355",,"AO20","-","CLR","3/4SM","BR","32","32","32","100","5","120","-","0","30.20001953125","8","238","AA","-"
"19","407",,"AO20","-","CLR","1SM","BR","-","-","-","-","4","110","-","0","-","-","-","SP","-"
"19","429",,"AO20","-","CLR","3/4SM","BR","-","-","-","-","4","110","-","0","-","-","-","SP","-"
"19","455",,"AO20","-","CLR","3/4SM","BR","32","32","32","100","3","120","-","0","30.20001953125","-","236","AA","-"
"19","521",,"AO20","-","VV001","1/2SM","FZFG","-","-","-","-","7","130","-","0","-","-","-","SP","-"
"19","555",,"AO20","-","VV001","1/4SM","FZFG","30.90001953125","30.90001953125","30.90001953125","100","5","150","-","0","30.18001953125","-","228","AA","-"
"19","619",,"AO20","-","VV001","1/2SM","FZFG","-","-","-","-","3","170","-","0","-","-","-","SP","-"
"19","624",,"AO20","-","SCT001 BKN007","1/4SM","FZFG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"19","631",,"AO20","-","VV001","1/4SM","FZFG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"19","655",,"AO20","-","VV001","M1/4SM","FZFG","30.90001953125","30.90001953125","30.90001953125","100","3","140","-","0","30.17001953125","6","227","AA","-"
"19","755",,"AO20","-","VV001","M1/4SM","FZFG","30.90001953125","30.90001953125","30.90001953125","100","0","0","-","0","30.18001953125","-","231","AA","T"
"19","855",,"AO20","-","VV001","M1/4SM","FG","32","32","32","100","0","0","-","0","30.19001953125","-","234","AA","T"
"19","955",,"AO20","-","VV002","1/4SM","FG","37","35.10001953125","36.10001953125","93","4","140","-","0","30.19001953125","0","232","AA","-"
"19","958",,"AO20","-","VV002","1SM","BR","-","-","-","-","3","VRB","-","0","-","-","-","SP","-"
"19","1023",,"AO21","-","CLR","3SM","BR","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"19","1055",,"AO21","-","CLR","3SM","HZ","43","37.90001953125","40.80001953125","82","3","50","-","0","30.18001953125","-","231","AA","-"
"19","1155",,"AO21","-","CLR","10SM","-","48.9000390625","39.90001953125","44.8000390625","71","11","310","-","0","30.16001953125","-","222","AA","-"
"19","1255",,"AO21","-","CLR","9SM","-","48","37.90001953125","43.5","68","10","330","-","0","30.14001953125","8","215","AA","-"
"19","1355",,"AO21","-","CLR","4SM","HZ","46","39","42.8000390625","77","9","320","-","0","30.13001953125","-","212","AA","-"
"19","1435",,"AO21","-","CLR","2 1/2SM","HZ","-","-","-","-","11","320","-","0","-","-","-","SP","-"
"19","1455",,"AO21","-","CLR","2 1/2SM","HZ","45","39.90001953125","42.6000390625","83","9","320","-","0","30.13001953125","-","211","AA","-"
"19","1555",,"AO21","-","CLR","2 1/2SM","HZ","46","39.90001953125","43.2000390625","79","10","290","-","0","30.12001953125","6","208","AA","-"
"19","1640",,"AO21","-","CLR","3SM","BR","-","-","-","-","9","280","-","0","-","-","-","SP","-"
"19","1655",,"AO21","-","CLR","2 1/2SM","HZ","45","39.90001953125","42.6000390625","83","7","280","-","0","30.11001953125","-","206","AA","-"
"19","1755",,"AO21","-","CLR","2SM","BR","42.1000390625","39","40.60001953125","89","8","270","-","0","30.12001953125","-","209","AA","-"
"19","1802",,"AO21","-","CLR","3SM","BR","-","-","-","-","7","280","-","0","-","-","-","SP","-"
"19","1855",,"AO21","-","CLR","6SM","BR","39.90001953125","36","38.30001953125","86","8","330","-","0","30.12001953125","5","208","AA","-"
"19","1955",,"AO21","-","CLR","7SM","-","41","36","38.80001953125","82","6","280","-","0","30.13001953125","-","211","AA","-"
"19","2055",,"AO22","-","CLR","10SM","-","39.90001953125","35.10001953125","37.90001953125","83","9","290","-","0","30.13001953125","-","211","AA","-"
"19","2155",,"AO22","-","CLR","10SM","-","39","33.10001953125","36.5","79","7","300","-","0","30.15001953125","3","219","AA","-"
"19","2255",,"AO22","-","CLR","10SM","-","37.90001953125","30.90001953125","35.10001953125","76","8","320","-","0","30.16001953125","-","222","AA","-"
"19","2355",,"AO22","-","CLR","10SM","-","39.90001953125","30","36","68","8","330","-","0","30.16001953125","-","222","AA","-"
"20","55",,"AO20","-","CLR","10SM","-","36","28.90001953125","33.30001953125","76","7","330","-","0","30.16001953125","1","224","AA","-"
"20","155",,"AO20","-","CLR","10SM","-","36","28","32.90001953125","73","5","350","-","0","30.18001953125","-","229","AA","-"
"20","255",,"AO20","-","CLR","10SM","-","30.90001953125","27","29.5","85","0","0","-","0","30.19001953125","-","234","AA","-"
"20","355",,"AO20","-","CLR","10SM","-","32","27","30.20001953125","82","0","0","-","0","30.19001953125","0","233","AA","-"
"20","455",,"AO20","-","CLR","10SM","-","30","27","28.90001953125","88","0","0","-","0","30.21001953125","-","239","AA","-"
"20","555",,"AO20","-","CLR","10SM","-","30","26.10001953125","28.60001953125","85","3","150","-","0","30.22001953125","-","242","AA","-"
"20","655",,"AO20","-","CLR","10SM","-","28","25","27","88","0","0","-","0","30.23001953125","1","248","AA","-"
"20","755",,"AO20","-","CLR","10SM","-","32","28","30.60001953125","85","5","100","-","0","30.24001953125","-","250","AA","-"
"20","855",,"AO20","-","CLR","10SM","-","37.90001953125","33.10001953125","36","83","3","90","-","0","30.26001953125","-","257","AA","-"
"20","955",,"AO20","-","BKN090","10SM","-","44.1000390625","35.10001953125","40.10001953125","71","6","90","-","0","30.28001953125","3","263","AA","-"
"20","1055",,"AO21","-","FEW085","10SM","-","48","33.10001953125","41.5","56","5","130","-","0","30.28001953125","-","263","AA","-"
"20","1155",,"AO21","-","CLR","10SM","-","50","34","43","54","5","80","-","0","30.25","8","254","AA","-"
"20","1255",,"AO21","-","CLR","10SM","-","51.1000390625","32","42.8000390625","48","3","VRB","-","0","30.23001953125","8","245","AA","-"
"20","1355",,"AO21","-","CLR","10SM","-","53.1000390625","32","43.7000390625","45","4","170","-","0","30.20001953125","-","235","AA","-"
"20","1455",,"AO21","-","CLR","10SM","-","54","30","43.5","40","3","VRB","-","0","30.20001953125","-","236","AA","-"
"20","1555",,"AO21","-","CLR","9SM","-","54","35.10001953125","45.3000390625","49","4","100","-","0","30.19001953125","6","234","AA","-"
"20","1655",,"AO21","-","CLR","4SM","HZ","48.9000390625","39.90001953125","44.8000390625","71","7","110","-","0","30.19001953125","-","234","AA","-"
"20","1755",,"AO21","-","CLR","4SM","HZ","45","39","42.3000390625","80","5","110","-","0","30.21001953125","-","239","AA","-"
"20","1855",,"AO21","-","CLR","4SM","BR","42.1000390625","37.90001953125","40.30001953125","85","5","150","-","0","30.20001953125","0","237","AA","-"
"20","1955",,"AO21","-","CLR","3SM","BR","41","37.90001953125","39.70001953125","89","4","170","-","0","30.20001953125","-","235","AA","-"
"20","2055",,"AO22","-","CLR","2 1/2SM","BR","39","37","38.10001953125","93","4","110","-","0","30.21001953125","-","238","AA","-"
"20","2155",,"AO22","-","CLR","2SM","BR","37","35.10001953125","36.10001953125","93","5","140","-","0","30.20001953125","3","237","AA","-"
"20","2234",,"AO22","-","CLR","1 3/4SM","BR","-","-","-","-","5","110","-","0","-","-","-","SP","-"
"20","2255",,"AO22","-","CLR","1 3/4SM","BR","34","34","34","100","5","150","-","0","30.20001953125","-","237","AA","-"
"20","2355",,"AO22","-","CLR","1SM","BR","35.10001953125","35.10001953125","35.10001953125","100","5","120","-","0","30.20001953125","-","237","AA","-"
"21","55",,"AO20","-","CLR","1 1/4SM","BR","34","34","34","100","3","120","-","0","30.19001953125","8","233","AA","-"
"21","135",,"AO20","-","CLR","3/4SM","BR","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"21","140",,"AO20","-","VV006","3/4SM","BR","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"21","143",,"AO20","-","FEW001 SCT005","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"21","155",,"AO20","-","SCT001 BKN005","M1/4SM","FZFG","30.90001953125","30.90001953125","30.90001953125","100","4","140","-","0","30.18001953125","-","228","AA","-"
"21","212",,"AO20","-","BKN001 OVC005","M1/4SM","FG","-","-","-","-","4","110","-","0","-","-","-","SP","-"
"21","234",,"AO20","-","OVC003","M1/4SM","FG","-","-","-","-","6","110","-","0","-","-","-","SP","-"
"21","255",,"AO20","-","OVC003","1/4SM","FG","32","32","32","100","6","130","-","0","30.17001953125","-","228","AA","-"
"21","338",,"AO20","-","OVC005","M1/4SM","FG","-","-","-","-","4","160","-","0","-","-","-","SP","-"
"21","355",,"AO20","-","FEW001 OVC005","1/4SM","FG","32","32","32","100","3","170","-","0","30.17001953125","6","227","AA","T"
"21","416",,"AO20","-","OVC003","1/4SM","FG","-","-","-","-","3","180","-","0","-","-","-","SP","-"
"21","441",,"AO20","-","VV001","M1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"21","455",,"AO20","-","BKN001 OVC016","1/4SM","FG","32","32","32","100","3","120","-","0","30.18001953125","-","228","AA","-"
"21","555",,"AO20","-","VV001","1/4SM","FG","32","32","32","100","7","140","-","0","30.15001953125","-","220","AA","-"
"21","655",,"AO20","-","BKN001 OVC005","1/4SM","FG","33.10001953125","33.10001953125","33.10001953125","100","6","130","-","0","30.15001953125","8","220","AA","-"
"21","755",,"AO20","-","VV001","1/4SM","FG","35.10001953125","35.10001953125","35.10001953125","100","4","130","-","0","30.15001953125","-","220","AA","-"
"21","816",,"AO20","-","OVC001","1/2SM","FG","-","-","-","-","3","160","-","0","-","-","-","SP","-"
"21","847",,"AO20","-","OVC001","1/4SM","FG","-","-","-","-","5","130","-","0","-","-","-","SP","-"
"21","855",,"AO20","-","VV001","1/4SM","FG","37","37","37","100","6","140","-","0","30.16001953125","-","223","AA","-"
"21","919",,"AO20","-","VV001","3/4SM","BR","-","-","-","-","5","150","-","0","-","-","-","SP","-"
"21","933",,"AO20","-","VV001","1SM","BR","-","-","-","-","4","130","-","0","-","-","-","SP","-"
"21","945",,"AO20","-","CLR","1 1/4SM","BR","-","-","-","-","6","140","-","0","-","-","-","SP","-"
"21","955",,"AO20","-","CLR","1 1/2SM","BR","41","41","41","100","5","160","-","0","30.17001953125","3","224","AA","-"
"21","1002",,"AO21","-","CLR","3SM","BR","-","-","-","-","6","160","-","0","-","-","-","SP","-"
"21","1055",,"AO21","-","CLR","3SM","HZ","48.9000390625","42.1000390625","45.7000390625","77","8","140","-","0","30.15001953125","-","221","AA","-"
"21","1155",,"AO21","-","BKN055 BKN100","3SM","HZ","51.1000390625","43","47.1000390625","74","8","130","-","0","30.13001953125","-","212","AA","-"
"21","1255",,"AO21","-","OVC065","4SM","HZ","53.1000390625","43","48.2000390625","69","9","140","-","0","30.09001953125","8","197","AA","-"
"21","1355",,"AO21","-","CLR","5SM","HZ","55.9000390625","42.1000390625","49.1000390625","60","7","150","-","0","30.05001953125","-","185","AA","-"
"21","1455",,"AO21","-","OVC050","3SM","HZ","55.9000390625","43","49.5","62","9","180","-","0","30.02001953125","-","177","AA","-"
"21","1555",,"AO21","-","OVC050","3SM","-RA","53.1000390625","46.9000390625","50","80","7","180","-","0","30.01001953125","6","172","AA","T"
"21","1602",,"AO21","-","BKN033 OVC042","2 1/2SM","HZ","-","-","-","-","8","190","-","0","-","-","-","SP","-"
"21","1627",,"AO21","-","SCT033 SCT039 OVC050","3SM","-RA","-","-","-","-","8","180","-","0","-","-","-","SP","-"
"21","1647",,"AO21","-","BKN029 BKN038 OVC050","3SM","-RA","-","-","-","-","7","200","-","0","-","-","-","SP","-"
"21","1655",,"AO21","-","BKN029 BKN036 OVC044","4SM","-RA","48.9000390625","44.1000390625","46.6000390625","83","6","190","-","0","30.01001953125","-","173","AA","0.0100000095367432"
"21","1755",,"AO21","-","SCT022 BKN036 OVC043","5SM","-RA BR","48","44.1000390625","46","86","6","170","-","0","30.03001953125","-","179","AA","0.0400000381469727"
"21","1855",,"AO21","-","BKN049 BKN075","10SM","-","48","42.1000390625","45.1000390625","80","12","280","-","0","30.04001953125","3","184","AA","T"
"21","1955",,"AO21","-","CLR","10SM","-","46","37.90001953125","42.4000390625","73","13","280","-","0","30.08001953125","-","195","AA","-"
"21","2055",,"AO22","-","CLR","10SM","-","45","37","41.4000390625","74","17","270","-","0","30.08001953125","-","197","AA","-"
"21","2155",,"AO22","-","CLR","10SM","-","42.1000390625","37","39.90001953125","82","14","260","-","0","30.08001953125","0","194","AA","-"
"21","2255",,"AO22","-","CLR","10SM","-","41","34","38.10001953125","76","10","280","-","0","30.10001953125","-","202","AA","-"
"21","2355",,"AO22","-","CLR","10SM","-","37.90001953125","33.10001953125","36","83","7","280","-","0","30.12001953125","-","209","AA","-"
"22","55",,"AO20","-","CLR","10SM","-","37.90001953125","33.10001953125","36","83","8","290","-","0","30.12001953125","1","210","AA","-"
"22","155",,"AO20","-","CLR","10SM","-","36","33.10001953125","34.90001953125","89","7","290","-","0","30.12001953125","-","210","AA","-"
"22","255",,"AO20","-","CLR","10SM","-","35.10001953125","32","33.80001953125","89","3","270","-","0","30.13001953125","-","212","AA","-"
"22","355",,"AO20","-","CLR","10SM","-","35.10001953125","30.90001953125","33.40001953125","85","6","280","-","0","30.12001953125","8","209","AA","-"
"22","455",,"AO20","-","CLR","10SM","-","34","30.90001953125","32.70001953125","89","8","270","-","0","30.12001953125","-","208","AA","-"
"22","555",,"AO20","-","CLR","10SM","-","34","30","32.5","85","0","0","-","0","30.13001953125","-","213","AA","-"
"22","655",,"AO20","-","FEW120","10SM","-","32","28.90001953125","30.90001953125","88","0","0","-","0","30.14001953125","3","216","AA","-"
"22","755",,"AO20","-","CLR","10SM","-","32","28.90001953125","30.90001953125","88","0","0","-","0","30.16001953125","-","222","AA","-"
"22","855",,"AO20","-","CLR","10SM","-","37.90001953125","33.10001953125","36","83","0","0","-","0","30.17001953125","-","226","AA","-"
"22","955",,"AO20","-","CLR","10SM","-","44.1000390625","36","40.5","73","8","290","-","0","30.18001953125","1","230","AA","-"
"22","1055",,"AO21","-","CLR","10SM","-","46.9000390625","32","40.60001953125","56","10","310","-","0","30.19001953125","-","233","AA","-"
"22","1155",,"AO21","-","CLR","10SM","-","48.9000390625","32","41.7000390625","52","9","310","-","0","30.18001953125","-","230","AA","-"
"22","1255",,"AO21","-","CLR","10SM","-","50","32","42.3000390625","50","9","330","-","0","30.16001953125","8","224","AA","-"
"22","1355",,"AO21","-","CLR","10SM","-","50","28.90001953125","41.2000390625","44","7","340","-","0","30.14001953125","-","214","AA","-"
"22","1455",,"AO21","-","CLR","10SM","-","50","28.90001953125","41.2000390625","44","13","300","-","0","30.14001953125","-","215","AA","-"
"22","1555",,"AO21","-","CLR","10SM","-","48","28.90001953125","40.10001953125","48","13","290","-","0","30.14001953125","5","217","AA","-"
"22","1655",,"AO21","-","CLR","10SM","-","46.9000390625","28.90001953125","39.60001953125","50","7","320","-","0","30.14001953125","-","217","AA","-"
"22","1755",,"AO21","-","CLR","10SM","-","42.1000390625","30","37.20001953125","62","5","320","-","0","30.15001953125","-","218","AA","-"
"22","1855",,"AO21","-","CLR","10SM","-","37.90001953125","30","34.90001953125","73","7","340","-","0","30.15001953125","3","220","AA","-"
"22","1955",,"AO21","-","CLR","10SM","-","36","30","33.60001953125","79","7","350","-","0","30.16001953125","-","222","AA","-"
"22","2055",,"AO22","-","CLR","10SM","-","37","30.90001953125","34.70001953125","79","6","310","-","0","30.18001953125","-","229","AA","-"
"22","2155",,"AO22","-","CLR","10SM","-","37","30","34.30001953125","76","6","300","-","0","30.19001953125","3","232","AA","-"
"22","2255",,"AO22","-","CLR","10SM","-","34","30.90001953125","32.70001953125","89","5","280","-","0","30.19001953125","-","234","AA","-"
"22","2355",,"AO22","-","CLR","10SM","-","32","30","31.30001953125","92","5","280","-","0","30.21001953125","-","238","AA","-"
"23","55",,"AO20","-","CLR","10SM","-","35.10001953125","32","33.80001953125","89","8","290","-","0","30.21001953125","0","238","AA","-"
"23","155",,"AO20","-","CLR","10SM","-","30.90001953125","28","29.80001953125","89","4","260","-","0","30.22001953125","-","243","AA","-"
"23","255",,"AO20","-","CLR","10SM","-","30.90001953125","28.90001953125","30.20001953125","92","4","300","-","0","30.23001953125","-","246","AA","-"
"23","355",,"AO20","-","CLR","10SM","-","28.90001953125","27","28.20001953125","92","0","0","-","0","30.23001953125","0","245","AA","-"
"23","455",,"AO20","-","CLR","10SM","-","32","28","30.60001953125","85","9","320","-","0","30.24001953125","-","249","AA","-"
"23","555",,"AO20","-","CLR","10SM","-","34","28","31.80001953125","79","9","330","-","0","30.25","-","254","AA","-"
"23","655",,"AO20","-","CLR","10SM","-","33.10001953125","28","31.30001953125","82","9","320","-","0","30.28001953125","3","262","AA","-"
"23","755",,"AO20","-","CLR","10SM","-","35.10001953125","28.90001953125","32.70001953125","78","8","310","-","0","30.30001953125","-","270","AA","-"
"23","855",,"AO20","-","CLR","10SM","-","37.90001953125","30","34.90001953125","73","7","330","-","0","30.32001953125","-","278","AA","-"
"23","955",,"AO20","-","CLR","10SM","-","42.1000390625","28.90001953125","36.90001953125","60","9","330","-","0","30.35001953125","3","287","AA","-"
"23","1055",,"AO21","-","CLR","10SM","-","45","30","38.80001953125","56","11","350","-","0","30.36001953125","-","291","AA","-"
"23","1155",,"AO21","-","CLR","10SM","-","48","32","41.2000390625","54","9","280","-","0","30.33001953125","-","281","AA","-"
"23","1255",,"AO21","-","CLR","10SM","-","51.1000390625","30","42.1000390625","45","11","340","-","0","30.32001953125","8","278","AA","-"
